Gene,logFC,-log10(p-value)
NUTM2A-AS1,-0.07012907775490351,1.11943202688662
ZNHIT6,-0.046114026038894806,1.1193845162973863
VPS35,-0.0758756014146611,1.1190704001633847
GLA,-0.05292387368828777,1.1181234675757472
CDK5RAP1,-0.04267898113552082,1.1178918798629038
AGAP2-AS1,-0.05527033085326494,1.1165353498408168
YTHDF3,-0.05535186800919334,1.1157456546710955
NDFIP1,-0.07714622804893789,1.1152967673700411
PLOD3,-0.06347353549173906,1.1152967673700411
UNC93B1,-0.054287003904348374,1.1142694306407506
PJA2,0.04911118777713597,1.1136410936145698
SIKE1,-0.06993271539191781,1.1134531255876958
SON,-0.07989492951370192,1.1124613781584178
C5orf30,-0.0435212466575603,1.1124192782968088
ZC3H4,-0.04204067743744133,1.1123299257174961
ASAP2,-0.06556338573859222,1.1118356723428044
WDR45,-0.06061007133922036,1.1109482456689945
HADH,-0.0489345058497177,1.1088762293400902
NEK7,-0.041857197205841246,1.1087366164897794
TANK,-0.06047950009749048,1.108396348207882
ARFIP2,-0.06720780146236027,1.106097292865621
C6orf132,-0.06296051834559435,1.1058571008922007
MYPOP,-0.044756210714914424,1.1052390410054553
SUN1,-0.06311102879993413,1.105119544558497
CFL2,-0.06568236779682746,1.1042388350018186
APLP2,-0.07667146226665711,1.103997058806455
TEX261,-0.06530045876829327,1.103997058806455
BRWD1,-0.0511855853699279,1.103997058806455
SLC25A4,-0.06867527553496267,1.1022909095843771
AGRN,0.062087540442607114,1.1022734605789515
BOK,-0.05926663948304789,1.101607434673526
UAP1,-0.0730119973153931,1.101176400141503
DLL3,-0.05151923360250876,1.100830749691865
SIRT6,-0.05241312612643956,1.0998238798506312
SEMA4B,-0.043161198219029195,1.0979803313763676
TBPL1,-0.06285976766091306,1.0965101257972774
AP5M1,-0.04804630649056829,1.0915907456116973
C12orf43,-0.056237520211990244,1.0914375564927543
ALDH18A1,-0.048040096176131364,1.0912880949133714
DNAJB1,-0.07629921034499709,1.0910593990593156
RNF141,-0.05957111562021211,1.090942729207288
SFXN5,-0.0478439763171945,1.0902026514020473
SFT2D1,-0.077647051807201,1.0900772182034932
CGRRF1,0.047375847238045665,1.0896377069019427
CLIP4,-0.040073552609873886,1.0887444955779315
PLAU,0.06564922545933527,1.0880197724046843
EIF4EBP2,-0.06754238581138328,1.0868416641379552
GPR176,-0.037563533857579046,1.0861632214298922
RAD50,-0.06675799767007629,1.0859226373926438
AFAP1-AS1,-0.04175402482351931,1.0855322925884863
SHMT2,-0.0669392465808114,1.0852068401325237
CLOCK,-0.048410812211138854,1.0841521710401771
DLST,-0.05643636034425281,1.0835737689606704
MYO1E,-0.05380185155223671,1.0832129309167693
OSTC,-0.07714048731318357,1.0831302720319995
SNAP23,-0.05543494394106219,1.0831144285412828
JAG1,-0.053524178310448534,1.08279842654991
MAP2K4,-0.046633520541125684,1.0824048622357123
CDC42EP3,0.07210907525055621,1.0823324999839152
NNMT,-0.05932395910008026,1.079975984906332
GLRX3,0.07655805524820547,1.079975984906332
MOB4,-0.06387773878919134,1.0788293748611946
UFD1L,0.07618946917515501,1.077663044530371
PWWP2B,-0.042671810777568986,1.0763489721398445
CCDC117,-0.038828157723028056,1.0762286864478054
CREBL2,-0.05468532629446887,1.0750089740252753
EIF6,-0.07288620915685229,1.074584703004666
TUBGCP2,-0.06097582925190892,1.0737676155592357
RING1,-0.054967544529655576,1.073720295561918
CCDC47,-0.06377071560619463,1.0736591987455895
UBXN2B,-0.04404858829764979,1.0730998274050916
RGS3,-0.04769505029823318,1.0730104205337023
MSI2,0.05744179544052397,1.072646195624029
ZNF37A,0.051417431550633275,1.072646195624029
POLR3G,-0.045214793746112036,1.0717917700789585
NARS2,-0.0474873332172141,1.0712682649530176
TIMP1,0.07954740187065479,1.070351798131241
KAZN,-0.04384369044594205,1.070351798131241
RABGGTB,-0.04496008301339849,1.070138448822513
SPG20,-0.04419201247494531,1.0696679968870648
WLS,-0.045544398790020146,1.0689328444082522
TRAF2,-0.048013267839052354,1.0684669105096514
NBPF10,-0.048656268521078516,1.0672583293007376
SRF,-0.04050349662508612,1.0660503101705772
RGP1,-0.04682291325247867,1.0657679470804338
REL,-0.04637440329353559,1.065458373659293
POMP,-0.05356915547453944,1.0652260587591214
HERC2,-0.057242424878104714,1.0647965928379417
SPINT1,-0.054080632047690536,1.0647758246493484
WTIP,-0.0364040959054206,1.0646607631765217
TM2D3,-0.05919742955843432,1.064295692241285
COQ6,-0.040131069389245155,1.0640303209831572
PURB,-0.061674658663891435,1.0635987722308602
DDRGK1,-0.07065526604146122,1.061497318953046
RP9,-0.06450461998917678,1.061497318953046
MED7,-0.04678388417840473,1.061050398791711
NME6,-0.05855190901744933,1.060660388426072
SLC38A2,0.06882688643902135,1.060660388426072
PFKFB3,-0.039541829590844735,1.0587298580651983
PSMB4,0.07701306771517924,1.0584176456122836
GCDH,-0.03883608445506681,1.0582690974782847
PNRC1,0.06519204630424902,1.0582690974782847
RP11-773D16.1,-0.04121614335263146,1.0570500686331212
HDLBP,-0.07588593078353068,1.0565735230584625
GOLGA2,-0.05988775047441486,1.0565735230584625
FAM134C,-0.04349556952284939,1.056520310781122
FOS,-0.04481011927138656,1.0550906991266704
TRADD,-0.06473373186959108,1.0542197156605881
C1orf52,-0.06180035602501999,1.0521287918394857
KPNA6,-0.06845826413426614,1.0514600485327084
FAM86C1,-0.04591744385469454,1.0506052826074188
FOXD1,-0.048765054306211475,1.0501119231757277
ATP1A1,-0.07590977653816466,1.0490397682725905
FYTTD1,-0.0660998800498449,1.0490198783965283
UCP2,-0.05655959847226466,1.048874685642419
GLUD1,-0.06391650946569971,1.0482995438720388
MTG2,-0.05286700403574329,1.0469592196951751
RPS14,0.027751314483522194,1.0463500293297845
PDE4C,0.036831736836633766,1.0462112401294212
DDX51,-0.041238380850919576,1.0462112401294212
TMEM184A,-0.04104769680486697,1.0456939455655199
CDH3,-0.044560156857197164,1.044435081879227
C16orf74,-0.06189991204136991,1.044435081879227
OSBPL3,0.03801232762179829,1.0441905690949882
ATM,-0.048594665197409626,1.0440614650506321
TSPAN13,-0.06176436109682104,1.0440614650506321
FMNL2,-0.03641021075720552,1.043556566059184
SERINC2,-0.06638910092918415,1.0429577956136076
MTF1,-0.04432500136588491,1.0429577956136076
MARCH3,0.04047584103401203,1.0429187124402406
RPF1,-0.056648523485709035,1.0417296956119584
NUDT5,-0.07367278904939756,1.041629008831934
DDIT4,0.06506723650018298,1.0412937877419393
PDHB,-0.05770520887510777,1.0412132334472712
DOCK5,-0.054122180605805426,1.0409371466143853
EIF3M,0.07640543544357481,1.0395267871498322
PATL1,-0.04844164804712836,1.0392895880339041
CXADR,-0.04437310079122003,1.039066799590568
UBE2D1,-0.058645211781056084,1.0386872166752226
HIF1AN,-0.04556389457638055,1.038467193578335
FBXW2,-0.06506320323679837,1.0384131613710483
VEZF1,-0.05249745997733424,1.0375005673581872
UHMK1,-0.06354267826508231,1.0371948768579902
LPP,-0.06835218508633378,1.036852125296052
F8A1,-0.05317050179891858,1.0362854914166126
CEBPZ-AS1,0.06775071513556252,1.0362854914166126
ZCCHC10,-0.05798762122456935,1.0358111474279654
MAP9,-0.03878215776911187,1.0346552070492134
SCD5,0.039635602697375205,1.0345343244322254
RPF2,-0.06327842532675376,1.0324669559649822
ZNF138,-0.03663861100350818,1.0314586882726349
BET1L,-0.06312964129619303,1.0299475093348365
C15orf40,-0.07102337045621887,1.0296514823937581
SURF1,-0.07349168320538002,1.0295432498231947
VAMP5,-0.05035235355283607,1.0273196860108103
ARSD,-0.040914311383922985,1.0268231300289454
PEMT,-0.05655994040971457,1.02508659842215
HOXD-AS2,-0.040130847351678156,1.02508659842215
BYSL,-0.05531770446177209,1.0242254296312707
ULK3,-0.04168788985466154,1.0241038985538644
PIGK,-0.03791168890643881,1.023935671012489
KLHL12,-0.04151357616115092,1.0238500298839364
NNT-AS1,-0.05176599906426027,1.023033217345191
GOLGA7,-0.06907493570743117,1.0225975968070997
MIS12,-0.044018277275855944,1.0223649005079696
TYW1,-0.0414738860260071,1.0223649005079696
C14orf119,-0.06982700324578062,1.0218915496512235
GRINA,-0.07267536865512803,1.0212500622138476
AFG3L2,-0.06226036041609806,1.0212500622138476
EXOC3,-0.04372605445183453,1.0212500622138476
RAB38,-0.048160327553751436,1.0212378090598273
GDI2,-0.07301654151026327,1.021129090752495
WTAP,-0.0749499409548493,1.021129090752495
MON1B,-0.039928408140816884,1.0204204436237014
MDC1,-0.038103911891863795,1.0195501948514392
DSCR3,-0.05875748093598521,1.0195501948514392
RP13-1032I1.7,-0.0382304070954822,1.0195501948514392
ZHX1,-0.051707975909776493,1.0195417806183704
ATG13,-0.050885538225543314,1.0195031839989814
ATP5H,0.07123559637276777,1.0195031839989814
TMEM127,-0.054974662451117595,1.0195031839989814
NQO1,0.07794598322662338,1.019424904401687
KLHL23,-0.0461787043488151,1.018758466682682
LTA4H,0.04902003454414672,1.0186646989100452
FAM127C,0.04165537605592462,1.0184888964311403
SPATA20,-0.055676419415025435,1.0171316276333302
FAM208A,-0.044445131690929784,1.0161103380266325
CDH13,0.03746628257665119,1.0138029134710391
MFGE8,-0.0534690627860801,1.0136972947516907
SUMF2,-0.06863420882035864,1.0135740369893447
ZNF668,-0.040883536181488545,1.0134641141932905
EAF1,0.04279669873617031,1.0130212829616083
IRF1,-0.05352911839434071,1.0126799127338388
RPS9,0.035987867364346116,1.0116460354461536
POP4,-0.06713667850356675,1.0108616421834584
ANGEL2,-0.03602539637651958,1.0108616421834584
NFATC3,-0.060254625963261255,1.0108616421834584
RYK,-0.05868150057339161,1.0108290861283793
MED8,-0.06686785063003953,1.010737028136334
CAMK2G,-0.04892503736467191,1.0102962214469378
LAMTOR3,-0.05394374821797143,1.0102962214469378
PWWP2A,-0.03667565454974131,1.010243781987084
KBTBD2,-0.0411308906745278,1.0090049137765638
RPL36AL,0.04223267607180681,1.0089150934753734
SUPT7L,-0.045215043389266185,1.0088892255389947
MED15,0.0550643024220534,1.0088131873491757
RSRC2,-0.07029762893888769,1.0082817337100525
CEP95,-0.04084446268680342,1.0077307062879775
VPS36,-0.05527843340206928,1.0075344078118356
GABARAPL1,-0.046006197243979585,1.0075051288661991
NEU1,-0.053522408563392965,1.007283533525524
SAMD1,-0.05498442493392108,1.0068641240406968
B2M,0.04805864897308787,1.0062459903223042
STXBP2,-0.05051027072925596,1.0051576827495103
PACS1,-0.05735384104018859,1.0049588695665272
TTL,-0.04564716872055641,1.0046537412435779
CLPTM1,-0.06450427872354592,1.0045196161069954
RAB10,-0.07431715271256767,1.0035505805289628
CHMP4C,-0.04916807843962889,1.002914288085884
CHMP7,-0.04676495750365728,1.000401138132543
AIM1,-0.03609398980846379,0.9987463852614428
MTHFD2L,-0.06267432208492618,0.9986603302599261
GPR56,-0.05664597236851954,0.9982847082966044
NARFL,-0.03608633747368106,0.9982644786241041
CNIH1,-0.0695926522641015,0.9981041967363662
CCDC71,-0.04676477754358288,0.9980150789502283
KHNYN,-0.04178530939938163,0.9980150789502283
ATN1,-0.05976645973091266,0.9980150789502283
CCT8,-0.07359779828597457,0.9974253587695948
ZNF592,-0.04141410511433907,0.996468586511322
FXR2,-0.048756597958968584,0.9961318674494161
OSTF1,-0.054670678861630684,0.9959102237027291
ZNF276,-0.035919156392263396,0.9955024010718851
TMEM131,0.049513058765727536,0.9951807765868806
RARA,-0.04024771504688829,0.9951807765868806
QTRTD1,-0.039768125018274425,0.994996798451458
RAP1GDS1,-0.052561426332218275,0.9947607122257898
DDX6,-0.04150943099204785,0.9946063491340708
UBE4B,-0.03879227909444971,0.9939802520398335
LRRC37B,-0.035711025432487276,0.993026625080631
STK32C,-0.05020928030308003,0.993026625080631
GNB1,-0.07138059274478259,0.9929225805094708
JUND,-0.05466562836277422,0.9922441679692563
JMJD4,-0.05026296144237907,0.9922441679692563
PHF20L1,-0.06595844466309586,0.9920882412424377
C9orf78,-0.07117316215747937,0.9919915736015297
EFNA1,-0.04468960601133354,0.9905982463790509
UBALD1,-0.05231146861315228,0.9905859739935399
NFRKB,-0.03741808866190954,0.990151919209863
PTEN,-0.06966984280512989,0.9900014632727752
SBDS,0.0731993872931973,0.9900014632727752
PTRHD1,-0.07219864280192656,0.9898855111800904
HECTD4,-0.03658088868689102,0.9885707409882919
EIF2S1,-0.07017785964423151,0.987983298346238
SNHG12,-0.05173102771252136,0.9873861432527202
ACAT2,-0.059876483937556735,0.9873861432527202
CYB561D2,-0.0499419904555749,0.9861232192053396
PLRG1,-0.04028559184469671,0.9859348839721122
SLC27A4,-0.04257847227272915,0.985376436388384
RAMP1,-0.049872153658867546,0.985376436388384
BZW2,-0.06418887940015683,0.9853201609788839
FBXO18,-0.05093574457775407,0.9850317384821624
RAB3GAP2,-0.04359273980415068,0.98415486923488
ZFYVE21,-0.0651817807979258,0.9837468496159851
EPN2,-0.047672083233592843,0.9833636639685955
RRAS2,-0.0670195599244563,0.9829348076740155
FBXW4,-0.04082211475545172,0.9816317806699412
SETD7,-0.04214689467543131,0.9812592655796781
DUS4L,-0.04180606790322727,0.9799251333646584
USP18,-0.040388648289290785,0.9799251333646584
TLDC1,-0.04159368798160212,0.9799251333646584
EIF3G,-0.07059382626117205,0.9799251333646584
CSNK1G1,0.04265704365062284,0.9789495762231677
PPARD,-0.0412540586087804,0.978118589358504
DSC2,-0.03797989412576275,0.9779355426753256
MIOS,-0.05084426770324679,0.9774813395197617
STC2,0.05000221919337022,0.9774813395197617
TIMM8A,-0.06727683941458817,0.9774813395197617
UCHL1,0.0625231308646903,0.9774061803951453
ADORA2B,-0.04588780607719389,0.9766475147664423
USP32,-0.040542829089384114,0.9740447630892268
UBASH3B,0.05018567664022022,0.972975315577753
PALLD,-0.050873965838795776,0.9721767828469762
IL10RB,-0.05193917693616079,0.9708476302315547
C9orf16,-0.0667356597895461,0.9706862465047126
CIC,-0.0434799723267183,0.9706307241084953
ZNF692,-0.036184581185153775,0.969297260981693
AKIP1,-0.06353144002131561,0.969297260981693
AP1S1,0.07185138249633294,0.9685484172865142
NUPL2,-0.0510289770530985,0.9684337394446246
NCAPH,-0.03708206186568397,0.9669748627841782
ST3GAL1,-0.046604369678974855,0.9659407135006349
CEP170,-0.04667979848232662,0.965742978456309
FNIP2,-0.0445113506425292,0.9650542449461981
MIR205HG,-0.04600871537705764,0.964919508833801
MTAP,-0.04628882521676836,0.9647735734077497
AKT3,-0.039654659740476106,0.9644841039132296
SLC37A4,-0.03621843023437599,0.9636394911571518
NBR1,-0.045421639106079326,0.9626094043116601
ZFYVE27,-0.037185051226717114,0.961684810948926
CYP20A1,-0.03789338653205032,0.9615655578852073
CHCHD7,0.06545844932123224,0.9613256668654586
NFKBIE,0.039184640482491595,0.9609193574265094
TPST2,-0.04886679611695577,0.9608531946895977
TDP2,0.044257554717765046,0.9602674178634366
PQLC2,-0.03582663207929837,0.9595648497078408
C11orf24,-0.0716766578521435,0.9584625636245012
CHSY1,-0.039749187249004336,0.9584625636245012
S100A16,-0.05278457760819322,0.9584054638894227
KIAA1279,-0.035210092957453476,0.9571790024407895
DUSP6,0.057777503176878575,0.9568782699367471
FAM84B,0.04480791785507332,0.9568218151650507
DLD,-0.052482258558671724,0.9566319444746876
GIT2,-0.03878207966677305,0.9561520752867675
GCHFR,-0.055062097588559844,0.9560628649425537
ST13,0.06910154494760246,0.9558722260211749
INO80,-0.04416554739423706,0.955077310544531
FUT11,-0.03694182179952854,0.9523343450347854
MFN1,-0.03906327065793569,0.9521306098959272
POLR3C,-0.03509293647418854,0.9519474687680374
TBC1D5,-0.03740125737747224,0.9517783064459724
ANXA1,-0.06947412846213386,0.9511038386877115
VHL,-0.05029623320401555,0.9510851828764373
CYR61,-0.07821721211189292,0.9503039937815301
RBM12,-0.04343634227401427,0.9501337401880449
ACSF3,-0.03703483285965614,0.9501337401880449
MRPL44,-0.05062931338399146,0.950046295803763
PUS7L,-0.04281946638590828,0.9498027410376175
LEPREL1,0.043363571954719404,0.9492638524707698
PRSS3,0.046031341549180205,0.9490207094987115
STX8,-0.053419236409965265,0.9482021758521144
SPSB1,-0.046525168207161016,0.9481155691803628
CLDN1,0.04574512641568251,0.9474454875800623
BUB3,-0.07057744754537065,0.9474454875800623
BCL10,0.04801595951091642,0.9473314071015257
CMTM8,-0.042151100050412005,0.9470793858092225
CEP57L1,-0.03468586951666541,0.9466343679393777
RPL14,-0.03355476977521121,0.946154853195497
UBE2Q2,-0.06138689438139178,0.9454493515886326
TXNL4B,-0.03958619970172883,0.9448053284242457
EIF5A2,0.0479638772097184,0.9447819350196248
SH3BGRL3,0.04858802009918328,0.9445346103438192
MBOAT2,-0.05821616253980366,0.9440297332040459
NCAPD3,-0.04806358655529941,0.9412541134436796
FRG1B,-0.041639043639958295,0.9397321044200149
NUDT14,-0.06697964767977194,0.9394910155227106
SP110,-0.037997750514113804,0.9394013932575198
TBL2,-0.04828113826230407,0.9384978931102852
PIM3,-0.06275501115215931,0.9382033708961692
ZADH2,-0.040784730716058704,0.9381699846785445
TMEM33,-0.06311883505659832,0.9380175876889644
VAPB,-0.06279641637971434,0.937592454742475
GALNT3,0.04117589045436265,0.936555101279648
GRPEL2,-0.03761368127251785,0.9363737851168097
PBDC1,-0.05379339212100298,0.9357579029625324
PITPNB,-0.053807559846947406,0.9350592529532693
COQ3,-0.03596562945630488,0.9350592529532693
EXOSC10,-0.04034306833694323,0.9349215650785352
LRFN4,-0.047963137431164427,0.9349155226547102
MAK16,-0.045191966069293876,0.9332821471635147
DNAJB9,0.043458812055046536,0.9312591186419681
RSBN1L-AS1,-0.041573258260743984,0.9311585778796119
CANT1,-0.06153895452106628,0.9309447131063497
SPEN,-0.03695918878939253,0.9306183567522672
GNA12,-0.052199329561654295,0.929925196186794
IGBP1,0.06448618721333599,0.9291515112504161
SLC25A5,0.06729596086531586,0.9289007505379469
EEF1B2,-0.0446318515751134,0.9283596283565774
ATP2B1,-0.06478858878398608,0.9280092432177588
TPRA1,-0.05974758863342,0.9273054852872858
NSA2,-0.06898640736206385,0.9273054852872858
KRR1,-0.059384272021280715,0.9266143894622505
THAP1,-0.040290182110545025,0.9257163962895444
AKAP17A,-0.04296769793145483,0.9255634849810764
FBXO21,-0.04465796678852385,0.9251501717557639
TWF2,0.053626978872373776,0.9241031321297467
EIF1AD,-0.05490488915715375,0.9234795208882263
BPHL,-0.034286994331225173,0.9227753337500633
SLC2A1,0.058565459343879134,0.9224918579392329
WBSCR27,0.03459294685097891,0.9224269006319068
SFSWAP,-0.05338086519541285,0.919470886093763
SNX11,-0.03402843097540842,0.9188674196570443
TPP2,-0.03636756428984178,0.9188203322087959
DHRSX,-0.049571892690513764,0.9188203322087959
TYW5,-0.03683236103699716,0.9187715230349486
ZFYVE20,-0.04155024737949464,0.9185941488401674
ENDOD1,-0.04389277343936193,0.9185082315531735
RAB40C,-0.03737738580436378,0.9179736073665927
ASUN,-0.04828384829263044,0.9177095483914431
USP11,-0.04152246184768593,0.9164128862897513
NECAP2,-0.055537183826658953,0.9160945913154926
COPA,-0.05960198385372273,0.915963620050312
NDC1,-0.0425037871895908,0.9156975306915125
YAE1D1,-0.03945641621905871,0.9156192927775928
KIAA0368,-0.03788430800702436,0.9154703284471732
PCIF1,-0.033759476228440555,0.9153081427521019
MIB2,0.05245847646138113,0.9149268030050494
CSTF1,-0.04244443177826707,0.914561265242957
EPAS1,0.05205786230709197,0.913539015824267
RB1,-0.04399586954496648,0.9134105730747895
VPS37A,0.04931500961760005,0.9132158483195032
HGSNAT,0.048452181729226496,0.9119577545460663
RPS6KB1,-0.03963229780158262,0.9112455186071855
TCEAL1,-0.046945706930814346,0.9112455186071855
JKAMP,-0.04858970893815684,0.911083157265781
FOXK2,-0.04043984915904186,0.9110180500505771
